method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,OLS,Tenure,CreditScore,,0.04133089546758417,-0.6131399657901209,0.6958017567252892,0.0016405885327491765,OLS
RESIT,PREDICTED_DAG,OLS,Tenure,CreditScore,Gender_Female|Geography_France,0.028672151029510817,-0.6250707104962526,0.6824150125552743,8.826516346638336e-05,OLS
