method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,NumOfProducts,IsActiveMember,,0.028682376896680076,-0.04489135293076381,0.10225610672412395,0.03307437441272365,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,NumOfProducts,IsActiveMember,Age|Balance|CreditScore|Tenure,0.031962324163908734,-0.03925681648678292,0.10318146481460039,0.006534672246527262,LOGIT
