method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT,"NumOfProducts,Geography_Germany",Exited,,-0.10152265944305305,-0.19390404713013495,-0.009141271755971153,0.1531612740702717,LOGIT
RESIT,PREDICTED_DAG,LOGIT,"NumOfProducts,Geography_Germany",Exited,Balance|Gender_Female|Geography_France,-0.14808777205215432,-0.23809538973856886,-0.05808015436573978,0.042948515994064906,LOGIT
