method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"CreditScore,Balance",Exited,,-0.000668328997846277,-0.0012177941355105077,-0.00011886386018204623,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"CreditScore,Balance",Exited,,-0.0007226459587559108,-0.0012291887464684664,-0.0002161031710433552,0.014895843197862635,LOGIT
