method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"Tenure,IsActiveMember",Exited,,-0.015949108229035794,-0.03428431159829218,0.0023860951402205864,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"Tenure,IsActiveMember",Exited,Age|CreditScore,-0.015977959676034836,-0.03391462945733084,0.0019587101052611702,0.11531955287837936,LOGIT
