method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,OLS_DUMMY,HasCrCard,NumOfProducts,,-0.004696356202149039,-0.028310998336204245,0.018918285931906167,0.10952909357867613,OLS_DUMMY
RESIT,PREDICTED_DAG,OLS_DUMMY,HasCrCard,NumOfProducts,Balance|Gender_Female|Geography_France,-0.0016632703696736854,-0.02539871911365987,0.0220721783743125,0.0978827081678566,OLS_DUMMY
