method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
PC,NAIVE,LOGIT,"Age,IsActiveMember",Exited,,0.07270600717133059,0.06765810564009127,0.07775390870256992,0.1531612740702717,LOGIT
PC,PREDICTED_DAG,LOGIT,"Age,IsActiveMember",Exited,NumOfProducts,0.07231272153656791,0.06738461429289845,0.07724082878023737,0.11581536785004387,LOGIT
