method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT_DUMMY,"HasCrCard,NumOfProducts",Exited,,-0.044676392160557826,-0.16097973366971802,0.07162694934860238,0.1531612740702717,LOGIT_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT_DUMMY,"HasCrCard,NumOfProducts",Exited,Age|Balance|CreditScore|Tenure,-0.011108988587970811,-0.12321454209056365,0.10099656491462203,0.08979950313096463,LOGIT_DUMMY
