method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,OLS_DUMMY,Gender_Female,EstimatedSalary,,27352.587843548125,24373.5867721677,30331.58891492855,0.0010473112754703084,OLS_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,OLS_DUMMY,Gender_Female,EstimatedSalary,,936.9644517986253,-1325.991215656929,3199.9201192541796,6.58100426483843e-05,OLS_DUMMY
