method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,EstimatedSalary,Exited,,4.806990772859207e-07,-4.476635470404929e-07,1.4090617016123342e-06,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,EstimatedSalary,Exited,Age|Balance|CreditScore|NumOfProducts|Tenure,6.439166737623455e-07,-2.512972524956332e-07,1.5391306000203244e-06,0.08999243005051405,LOGIT
