method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT,Tenure,Exited,,-0.015949108229035794,-0.03428431159829218,0.0023860951402205864,0.1531612740702717,LOGIT
RESIT,PREDICTED_DAG,LOGIT,Tenure,Exited,Gender_Female|Geography_France,-0.011203188616130599,-0.028212256573562057,0.005805879341300861,0.022277968971735618,LOGIT
