method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT_DUMMY,Gender_Female,Exited,,-0.659361955393585,,,0.1531612740702717,LOGIT_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT_DUMMY,Gender_Female,Exited,Geography_France|Geography_Germany|Geography_Spain,0.5246826229693572,0.4250950463385914,0.624270199600123,0.03836256493684487,LOGIT_DUMMY
