method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"Age,IsActiveMember",Exited,,0.07270600717133059,0.06765810564009127,0.07775390870256992,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"Age,IsActiveMember",Exited,CreditScore,0.07259817745949762,0.06767211613120772,0.07752423878778752,0.11501787673691843,LOGIT
