method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"Balance,IsActiveMember",Exited,,2.637069299681697e-06,1.6292309664369522e-06,3.6449076329264416e-06,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"Balance,IsActiveMember",Exited,Age|CreditScore,5.016128780315503e-06,4.151878186532363e-06,5.8803793740986425e-06,0.12822138670574323,LOGIT
