method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT,"Age,Balance",Exited,,0.07270600717133059,0.06765810564009127,0.07775390870256992,0.1531612740702717,LOGIT
RESIT,PREDICTED_DAG,LOGIT,"Age,Balance",Exited,Gender_Female|Geography_France,0.06323804401833916,0.05852253005592498,0.06795355798075332,0.10513324731148443,LOGIT
