method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT_DUMMY,IsActiveMember,Exited,,-1.0754437635410554,-1.1885055110883405,-0.9623820159937703,0.1531612740702717,LOGIT_DUMMY
RESIT,PREDICTED_DAG,LOGIT_DUMMY,IsActiveMember,Exited,Gender_Female|Geography_France,-0.793621935362977,-0.8953921437593418,-0.6918517269666121,0.04604466246428185,LOGIT_DUMMY
