method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
PC,NAIVE,LOGIT,"study,ses",passed,,-0.12329539963682737,-0.4338001617561109,0.18720936248245615,0.3256096881751185,LOGIT
PC,PREDICTED_DAG,LOGIT,"study,ses",passed,applicant|score,-0.12329539963682712,-0.43380016175610975,0.1872093624824555,0.3256096881751185,LOGIT
PC,TRUE_DAG,LOGIT,"study,ses",passed,,5.89851639587262,5.679229955252334,6.117802836492905,0.1849896446696564,LOGIT
