method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT,"Balance,IsActiveMember",Exited,,2.637069299681697e-06,1.6292309664369522e-06,3.6449076329264416e-06,0.1531612740702717,LOGIT
RESIT,PREDICTED_DAG,LOGIT,"Balance,IsActiveMember",Exited,Gender_Female|Geography_France,4.306822687636041e-06,3.459123363994067e-06,5.1545220112780155e-06,0.05606484369242237,LOGIT
