method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"Age,CreditScore,NumOfProducts,Tenure",Exited,,0.07270600717133059,0.06765810564009127,0.07775390870256992,0.1531612740702717,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"Age,CreditScore,NumOfProducts,Tenure",Exited,,0.06275436821520616,0.05811499517845268,0.06739374125195965,0.07751816206342821,LOGIT
