method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT,"ed_lvl,fin",ex_scr,,29.274575381999046,11.185019003265971,47.36413176073212,0.6400621621541875,LOGIT
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT,"ed_lvl,fin",ex_scr,,30.323304760605478,12.581236714650103,48.06537280656085,0.6377651232107818,LOGIT
BIC_EXACT_SEARCH,TRUE_DAG,LOGIT,"ed_lvl,fin",ex_scr,,30.323304760605478,12.581236714650103,48.06537280656085,0.6377651232107818,LOGIT
