method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT_DUMMY,HasCrCard,IsActiveMember,,-0.049611950476744555,-0.13773488328460087,0.03851098233111177,0.03307437441272365,LOGIT_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT_DUMMY,HasCrCard,IsActiveMember,Age|CreditScore|NumOfProducts|Tenure,-0.044902603101859104,-0.13139095275834445,0.04158574655462624,0.006539814708035219,LOGIT_DUMMY
