method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT_DUMMY,Geography_Germany,Exited,,-0.11099844853836105,-1247812.326922523,1247812.1049256262,0.1531612740702717,LOGIT_DUMMY
RESIT,PREDICTED_DAG,LOGIT_DUMMY,Geography_Germany,Exited,Balance|Gender_Female|Geography_France|NumOfProducts,0.7389495057639996,0.5945757531121096,0.8833232584158897,0.042948515994064906,LOGIT_DUMMY
