method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,OLS,Balance,CreditScore,,1.7922945053489765e-05,-1.7235471870195146e-05,5.308136197717468e-05,0.0016405885327491765,OLS
BIC_EXACT_SEARCH,PREDICTED_DAG,OLS,Balance,CreditScore,,9.709694801557188e-06,-2.061891160382084e-05,4.003830120693522e-05,3.929260808399615e-05,OLS
