method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,OLS_DUMMY,Gender_Female,EstimatedSalary,,27352.587843548125,24373.5867721677,30331.58891492855,0.0010473112754703084,OLS_DUMMY
RESIT,PREDICTED_DAG,OLS_DUMMY,Gender_Female,EstimatedSalary,Geography_France,934.401267174806,-1328.7055335272512,3197.508067876863,7.654730717421288e-05,OLS_DUMMY
