method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,OLS,NumOfProducts,Balance,,-31987.604696480135,-34079.82735252783,-29895.382040432443,0.2533112899457093,OLS
BIC_EXACT_SEARCH,PREDICTED_DAG,OLS,NumOfProducts,Balance,Age|CreditScore|Tenure,-32570.417980156086,-34911.995524180405,-30228.840436131763,0.09305078863793248,OLS
