method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,OLS,Age,EstimatedSalary,,-54.386214587623186,-168.38698280221053,59.61455362696415,0.0010473112754703084,OLS
BIC_EXACT_SEARCH,PREDICTED_DAG,OLS,Age,EstimatedSalary,CreditScore,-39.51805030003563,-147.90062393844485,68.8645233383736,5.385117176570642e-05,OLS
