method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT_DUMMY,"IsActiveMember,NumOfProducts",Exited,,-1.0754437635410554,-1.1885055110883405,-0.9623820159937703,0.1531612740702717,LOGIT_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT_DUMMY,"IsActiveMember,NumOfProducts",Exited,Age|Balance|CreditScore|Tenure,-1.0858484858222817,-1.1974157107816943,-0.9742812608628691,0.12855207841270955,LOGIT_DUMMY
