method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT,NumOfProducts,Exited,,-0.10152265944305305,-0.19390404713013495,-0.009141271755971153,0.1531612740702717,LOGIT
RESIT,PREDICTED_DAG,LOGIT,NumOfProducts,Exited,Balance|Gender_Female|Geography_France,-0.1000042452234609,-0.1889486682626521,-0.011059822184269694,0.0326451965250566,LOGIT
