method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
BIC_EXACT_SEARCH,NAIVE,LOGIT_DUMMY,HasCrCard,Exited,,-0.044676392160557826,-0.16097973366971802,0.07162694934860238,0.1531612740702717,LOGIT_DUMMY
BIC_EXACT_SEARCH,PREDICTED_DAG,LOGIT_DUMMY,HasCrCard,Exited,Age|CreditScore|NumOfProducts|Tenure,-0.022515747573045242,-0.1338015529046482,0.08877005775855773,0.07753369184518932,LOGIT_DUMMY
