method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
RESIT,NAIVE,LOGIT_DUMMY,HasCrCard,IsActiveMember,,-0.049611950476744555,-0.13773488328460087,0.03851098233111177,0.03307437441272365,LOGIT_DUMMY
RESIT,PREDICTED_DAG,LOGIT_DUMMY,HasCrCard,IsActiveMember,Balance|Gender_Female|Geography_France,-0.05340086132490368,-0.13951513145753852,0.03271340880773117,0.0005514593355180342,LOGIT_DUMMY
