method,mode,estimand,treatment,outcome,adjustment_set,coef,ci_low,ci_high,r2,model
PC,NAIVE,LOGIT,ed_lvl,is_apl,,0.23032687425658493,-1.4077728825021352,1.868426631015305,0.16208322458562885,LOGIT
PC,PREDICTED_DAG,LOGIT,ed_lvl,is_apl,,4.982499034890099,4.136065305899827,5.8289327638803705,0.12032401910293578,LOGIT
PC,TRUE_DAG,LOGIT,ed_lvl,is_apl,fin,4.118362939340201,3.2133440215639415,5.02338185711646,0.13928270388373987,LOGIT
